36.00000 3.000000 4.000000 4.000000 3.000000 3.000000 4.000000 4.000000 4.000000 4.000000 3.000000 25.23651 10.00000 5.000000 
37.00000 5.000000 5.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 3.000000 4.000000 24.15685 11.00000 10.00000 
38.00000 5.000000 4.000000 3.000000 5.000000 4.000000 4.000000 4.000000 3.000000 5.000000 3.000000 23.52682 10.00000 11.00000 
39.00000 5.000000 5.000000 4.000000 4.000000 5.000000 4.000000 5.000000 3.000000 3.000000 3.000000 26.54960 10.00000 12.00000 
40.00000 3.000000 3.000000 4.000000 4.000000 -99.0000 4.000000 4.000000 4.000000 4.000000 4.000000 26.47372 9.000000 15.00000 
41.00000 3.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 3.000000 3.000000 3.000000 18.97874 8.000000 11.00000 
42.00000 5.000000 4.000000 7.000000 5.000000 5.000000 4.000000 4.000000 4.000000 4.000000 4.000000 22.95724 10.00000 11.00000 
43.00000 4.000000 4.000000 5.000000 3.000000 4.000000 4.000000 -99.0000 5.000000 4.000000 4.000000 25.26635 8.000000 9.000000 
44.00000 5.000000 6.000000 -99.0000 7.000000 -99.0000 6.000000 5.000000 5.000000 -99.0000 4.000000 24.24414 11.00000 14.00000 
45.00000 3.000000 4.000000 3.000000 3.000000 3.000000 3.000000 4.000000 2.000000 2.000000 3.000000 18.17408 9.000000 9.000000 
46.00000 5.000000 4.000000 4.000000 3.000000 3.000000 4.000000 4.000000 5.000000 3.000000 5.000000 21.07105 11.00000 16.00000 
47.00000 4.000000 3.000000 2.000000 3.000000 4.000000 3.000000 3.000000 3.000000 4.000000 3.000000 19.75737 6.000000 7.000000 
48.00000 5.000000 4.000000 -99.0000 6.000000 4.000000 6.000000 5.000000 3.000000 4.000000 3.000000 27.56532 10.00000 10.00000 
49.00000 4.000000 4.000000 3.000000 3.000000 2.000000 4.000000 4.000000 4.000000 2.000000 3.000000 21.70691 7.000000 9.000000 
50.00000 3.000000 4.000000 5.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 4.000000 22.13664 7.000000 9.000000 
51.00000 3.000000 4.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 24.73100 11.00000 9.000000 
52.00000 3.000000 3.000000 4.000000 4.000000 3.000000 4.000000 4.000000 3.000000 3.000000 4.000000 21.73578 6.000000 7.000000 
53.00000 4.000000 6.000000 3.000000 4.000000 4.000000 3.000000 -99.0000 4.000000 4.000000 4.000000 20.58452 8.000000 16.00000 
54.00000 5.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 5.000000 3.000000 21.21407 11.00000 11.00000 
55.00000 4.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 3.000000 21.78720 9.000000 13.00000 
56.00000 4.000000 3.000000 5.000000 3.000000 5.000000 3.000000 3.000000 4.000000 4.000000 4.000000 23.21927 7.000000 9.000000 
57.00000 6.000000 5.000000 6.000000 5.000000 4.000000 5.000000 4.000000 6.000000 -99.0000 6.000000 29.09824 12.00000 14.00000 
58.00000 3.000000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 3.000000 4.000000 22.04733 8.000000 5.000000 
59.00000 4.000000 4.000000 3.000000 3.000000 4.000000 3.000000 4.000000 3.000000 2.000000 2.000000 26.27631 7.000000 13.00000 
60.00000 5.000000 4.000000 4.000000 4.000000 4.000000 4.000000 -99.0000 4.000000 -99.0000 4.000000 19.22542 10.00000 14.00000 
61.00000 4.000000 3.000000 3.000000 3.000000 4.000000 3.000000 4.000000 3.000000 4.000000 4.000000 22.49409 12.00000 11.00000 
62.00000 3.000000 4.000000 3.000000 3.000000 4.000000 2.000000 1.000000 3.000000 3.000000 3.000000 21.12403 9.000000 11.00000 
63.00000 3.000000 2.000000 3.000000 4.000000 4.000000 3.000000 4.000000 3.000000 4.000000 4.000000 18.49525 10.00000 9.000000 
64.00000 5.000000 6.000000 5.000000 6.000000 5.000000 6.000000 5.000000 4.000000 4.000000 4.000000 23.43741 10.00000 16.00000 
65.00000 4.000000 4.000000 4.000000 5.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 19.78580 7.000000 14.00000 
66.00000 -99.0000 7.000000 5.000000 4.000000 5.000000 4.000000 6.000000 4.000000 -99.0000 -99.0000 24.21227 -99.0000 19.00000 
67.00000 5.000000 4.000000 4.000000 5.000000 3.000000 5.000000 -99.0000 4.000000 4.000000 3.000000 20.21539 11.00000 17.00000 
68.00000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 4.000000 4.000000 4.000000 20.93342 9.000000 9.000000 
69.00000 2.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 20.50421 10.00000 12.00000 
70.00000 3.000000 2.000000 3.000000 3.000000 3.000000 3.000000 3.000000 2.000000 2.000000 2.000000 18.31429 6.000000 7.000000 
71.00000 4.000000 4.000000 4.000000 5.000000 3.000000 4.000000 3.000000 4.000000 5.000000 -99.0000 24.39772 13.00000 10.00000 
72.00000 6.000000 4.000000 5.000000 4.000000 4.000000 5.000000 4.000000 6.000000 6.000000 6.000000 24.01944 6.000000 -99.0000 
73.00000 4.000000 4.000000 3.000000 4.000000 4.000000 3.000000 3.000000 5.000000 3.000000 5.000000 23.95050 6.000000 15.00000 
74.00000 5.000000 4.000000 4.000000 4.000000 4.000000 5.000000 4.000000 4.000000 4.000000 5.000000 22.74916 8.000000 13.00000 
75.00000 3.000000 3.000000 4.000000 4.000000 4.000000 4.000000 4.000000 6.000000 7.000000 5.000000 15.76930 9.000000 14.00000 
76.00000 4.000000 5.000000 4.000000 5.000000 5.000000 5.000000 -99.0000 5.000000 4.000000 3.000000 20.37810 9.000000 18.00000 
77.00000 3.000000 3.000000 4.000000 3.000000 3.000000 4.000000 4.000000 4.000000 3.000000 3.000000 20.07441 9.000000 9.000000 
78.00000 3.000000 3.000000 4.000000 3.000000 3.000000 3.000000 4.000000 4.000000 3.000000 3.000000 19.42265 6.000000 11.00000 
79.00000 3.000000 3.000000 3.000000 4.000000 3.000000 3.000000 4.000000 3.000000 3.000000 3.000000 21.45265 10.00000 5.000000 
80.00000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 2.000000 5.000000 4.000000 4.000000 18.64405 7.000000 5.000000 
81.00000 3.000000 3.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 22.77090 9.000000 12.00000 
82.00000 5.000000 4.000000 -99.0000 4.000000 -99.0000 4.000000 5.000000 3.000000 4.000000 4.000000 19.98208 10.00000 13.00000 
83.00000 4.000000 4.000000 4.000000 4.000000 3.000000 3.000000 4.000000 6.000000 4.000000 4.000000 23.10846 7.000000 11.00000 
84.00000 4.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 4.000000 3.000000 4.000000 19.10867 8.000000 10.00000 
85.00000 4.000000 5.000000 5.000000 5.000000 5.000000 6.000000 5.000000 4.000000 3.000000 3.000000 21.74342 10.00000 12.00000 
86.00000 3.000000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 18.53655 11.00000 11.00000 
87.00000 4.000000 4.000000 6.000000 4.000000 6.000000 5.000000 4.000000 4.000000 3.000000 4.000000 21.39931 8.000000 -99.0000 
88.00000 3.000000 3.000000 3.000000 3.000000 -99.0000 3.000000 3.000000 1.000000 2.000000 3.000000 16.91312 8.000000 7.000000 
89.00000 2.000000 3.000000 3.000000 4.000000 2.000000 3.000000 3.000000 4.000000 4.000000 3.000000 18.64820 8.000000 8.000000 
90.00000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 5.000000 5.000000 4.000000 24.22429 10.00000 11.00000 
91.00000 -99.0000 6.000000 5.000000 5.000000 6.000000 6.000000 -99.0000 3.000000 4.000000 4.000000 25.81419 10.00000 12.00000 
92.00000 7.000000 7.000000 4.000000 6.000000 7.000000 6.000000 5.000000 5.000000 4.000000 6.000000 26.80780 13.00000 -99.0000 
93.00000 3.000000 -99.0000 3.000000 4.000000 3.000000 4.000000 4.000000 6.000000 4.000000 3.000000 18.61820 7.000000 16.00000 
94.00000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 -99.0000 3.000000 28.65577 11.00000 9.000000 
95.00000 4.000000 4.000000 4.000000 3.000000 3.000000 4.000000 -99.0000 3.000000 4.000000 4.000000 19.56021 9.000000 14.00000 
96.00000 5.000000 3.000000 -99.0000 4.000000 4.000000 5.000000 6.000000 5.000000 5.000000 6.000000 23.89040 9.000000 17.00000 
97.00000 4.000000 3.000000 5.000000 4.000000 4.000000 4.000000 5.000000 4.000000 4.000000 3.000000 21.87339 10.00000 10.00000 
98.00000 4.000000 5.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 4.000000 3.000000 21.49598 9.000000 11.00000 
99.00000 4.000000 3.000000 4.000000 4.000000 4.000000 3.000000 5.000000 3.000000 3.000000 3.000000 20.71919 10.00000 12.00000 
100.0000 3.000000 -99.0000 4.000000 3.000000 3.000000 3.000000 3.000000 4.000000 4.000000 5.000000 22.35437 8.000000 11.00000 
101.0000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 5.000000 2.000000 3.000000 3.000000 23.94512 9.000000 10.00000 
102.0000 4.000000 5.000000 5.000000 4.000000 5.000000 5.000000 6.000000 4.000000 6.000000 5.000000 24.76029 13.00000 17.00000 
103.0000 5.000000 4.000000 4.000000 4.000000 4.000000 4.000000 -99.0000 4.000000 4.000000 4.000000 22.12213 8.000000 18.00000 
104.0000 3.000000 4.000000 5.000000 4.000000 3.000000 4.000000 3.000000 4.000000 4.000000 5.000000 21.14734 9.000000 7.000000 
105.0000 5.000000 4.000000 5.000000 4.000000 4.000000 5.000000 5.000000 4.000000 3.000000 4.000000 21.77812 6.000000 9.000000 
106.0000 4.000000 4.000000 4.000000 4.000000 4.000000 5.000000 5.000000 4.000000 4.000000 4.000000 24.05823 8.000000 14.00000 
107.0000 3.000000 4.000000 -99.0000 4.000000 3.000000 3.000000 5.000000 4.000000 -99.0000 4.000000 21.94543 8.000000 15.00000 
108.0000 3.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 22.97743 10.00000 11.00000 
109.0000 4.000000 3.000000 3.000000 4.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 21.19437 6.000000 12.00000 
110.0000 -99.0000 5.000000 -99.0000 4.000000 5.000000 6.000000 6.000000 5.000000 6.000000 5.000000 24.15919 -99.0000 13.00000 
111.0000 3.000000 3.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 19.66761 11.00000 14.00000 
112.0000 4.000000 3.000000 3.000000 3.000000 4.000000 3.000000 5.000000 3.000000 3.000000 3.000000 20.79796 8.000000 9.000000 
113.0000 7.000000 7.000000 7.000000 7.000000 7.000000 7.000000 7.000000 5.000000 4.000000 5.000000 22.70973 13.00000 14.00000 
114.0000 4.000000 -99.0000 3.000000 4.000000 4.000000 4.000000 5.000000 3.000000 4.000000 3.000000 24.43634 7.000000 -99.0000 
115.0000 3.000000 3.000000 -99.0000 4.000000 3.000000 4.000000 3.000000 5.000000 -99.0000 -99.0000 22.30459 8.000000 13.00000 
116.0000 4.000000 5.000000 4.000000 4.000000 5.000000 4.000000 4.000000 3.000000 4.000000 3.000000 26.56749 4.000000 16.00000 
117.0000 3.000000 3.000000 2.000000 1.000000 3.000000 2.000000 4.000000 2.000000 3.000000 2.000000 19.71270 9.000000 13.00000 
118.0000 4.000000 5.000000 4.000000 4.000000 4.000000 5.000000 5.000000 3.000000 4.000000 4.000000 26.47911 8.000000 12.00000 
119.0000 4.000000 3.000000 4.000000 4.000000 5.000000 3.000000 5.000000 4.000000 5.000000 4.000000 18.85653 -99.0000 15.00000 
120.0000 3.000000 3.000000 3.000000 2.000000 3.000000 2.000000 2.000000 4.000000 5.000000 5.000000 18.38274 5.000000 15.00000 
121.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 4.000000 -99.0000 23.66620 7.000000 10.00000 
122.0000 5.000000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 5.000000 19.63787 -99.0000 12.00000 
123.0000 5.000000 4.000000 5.000000 5.000000 4.000000 6.000000 3.000000 5.000000 5.000000 5.000000 24.58861 8.000000 12.00000 
124.0000 3.000000 4.000000 3.000000 4.000000 3.000000 3.000000 4.000000 3.000000 3.000000 -99.0000 24.79798 10.00000 11.00000 
125.0000 4.000000 7.000000 4.000000 5.000000 3.000000 4.000000 -99.0000 4.000000 3.000000 3.000000 28.04235 9.000000 13.00000 
126.0000 5.000000 6.000000 5.000000 6.000000 5.000000 7.000000 -99.0000 4.000000 4.000000 5.000000 23.43753 7.000000 17.00000 
127.0000 3.000000 4.000000 6.000000 5.000000 4.000000 5.000000 4.000000 6.000000 5.000000 5.000000 23.33613 9.000000 9.000000 
128.0000 3.000000 4.000000 4.000000 3.000000 3.000000 4.000000 4.000000 4.000000 5.000000 4.000000 19.89570 10.00000 14.00000 
129.0000 4.000000 4.000000 -99.0000 4.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 25.78101 12.00000 11.00000 
130.0000 2.000000 4.000000 4.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 3.000000 19.36554 9.000000 -99.0000 
131.0000 5.000000 4.000000 -99.0000 5.000000 4.000000 4.000000 4.000000 5.000000 5.000000 5.000000 25.16288 14.00000 10.00000 
132.0000 3.000000 3.000000 3.000000 3.000000 4.000000 4.000000 3.000000 3.000000 3.000000 3.000000 19.59346 7.000000 8.000000 
133.0000 -99.0000 4.000000 4.000000 5.000000 4.000000 5.000000 4.000000 6.000000 6.000000 4.000000 18.84404 10.00000 -99.0000 
134.0000 4.000000 3.000000 3.000000 3.000000 4.000000 3.000000 4.000000 4.000000 3.000000 3.000000 21.35614 8.000000 13.00000 
135.0000 4.000000 3.000000 5.000000 4.000000 4.000000 4.000000 4.000000 5.000000 6.000000 7.000000 22.84311 8.000000 11.00000 
136.0000 6.000000 4.000000 7.000000 6.000000 -99.0000 5.000000 5.000000 4.000000 6.000000 4.000000 22.14936 7.000000 16.00000 
137.0000 5.000000 -99.0000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 21.32666 7.000000 11.00000 
138.0000 4.000000 3.000000 3.000000 3.000000 4.000000 4.000000 4.000000 5.000000 5.000000 4.000000 -99.0000 14.00000 12.00000 
139.0000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 5.000000 4.000000 24.82299 10.00000 11.00000 
140.0000 5.000000 4.000000 5.000000 5.000000 3.000000 4.000000 4.000000 3.000000 3.000000 3.000000 18.08046 9.000000 8.000000 
141.0000 3.000000 3.000000 4.000000 3.000000 3.000000 3.000000 4.000000 3.000000 4.000000 3.000000 21.47974 8.000000 -99.0000 
142.0000 3.000000 -99.0000 3.000000 3.000000 -99.0000 4.000000 4.000000 5.000000 4.000000 4.000000 22.27491 5.000000 13.00000 
143.0000 4.000000 4.000000 -99.0000 3.000000 3.000000 3.000000 3.000000 4.000000 4.000000 5.000000 21.45480 10.00000 14.00000 
144.0000 5.000000 4.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 3.000000 3.000000 24.72852 7.000000 7.000000 
145.0000 3.000000 4.000000 5.000000 4.000000 4.000000 3.000000 3.000000 4.000000 4.000000 3.000000 19.51916 7.000000 11.00000 
146.0000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 3.000000 3.000000 4.000000 3.000000 18.99320 8.000000 10.00000 
147.0000 3.000000 4.000000 4.000000 4.000000 5.000000 3.000000 5.000000 4.000000 -99.0000 5.000000 22.43650 8.000000 17.00000 
148.0000 3.000000 5.000000 3.000000 4.000000 4.000000 3.000000 4.000000 3.000000 3.000000 3.000000 20.00187 13.00000 10.00000 
149.0000 4.000000 4.000000 4.000000 5.000000 7.000000 4.000000 5.000000 4.000000 4.000000 4.000000 25.09638 7.000000 17.00000 
150.0000 5.000000 4.000000 -99.0000 5.000000 3.000000 4.000000 -99.0000 3.000000 5.000000 3.000000 18.42998 9.000000 13.00000 
151.0000 -99.0000 4.000000 4.000000 5.000000 -99.0000 6.000000 5.000000 4.000000 4.000000 3.000000 20.39914 11.00000 13.00000 
152.0000 -99.0000 5.000000 4.000000 4.000000 4.000000 3.000000 -99.0000 7.000000 6.000000 4.000000 24.16393 10.00000 -99.0000 
153.0000 4.000000 4.000000 4.000000 4.000000 -99.0000 5.000000 3.000000 4.000000 4.000000 4.000000 23.92858 8.000000 17.00000 
154.0000 5.000000 7.000000 5.000000 5.000000 4.000000 5.000000 5.000000 4.000000 4.000000 5.000000 24.34005 12.00000 10.00000 
155.0000 4.000000 4.000000 4.000000 3.000000 4.000000 3.000000 4.000000 3.000000 3.000000 3.000000 17.89170 9.000000 11.00000 
156.0000 4.000000 5.000000 4.000000 4.000000 -99.0000 4.000000 3.000000 4.000000 5.000000 5.000000 25.78475 10.00000 18.00000 
157.0000 3.000000 4.000000 4.000000 3.000000 5.000000 3.000000 3.000000 5.000000 3.000000 4.000000 18.89882 10.00000 12.00000 
158.0000 4.000000 3.000000 4.000000 4.000000 4.000000 5.000000 5.000000 4.000000 4.000000 4.000000 21.05688 8.000000 12.00000 
159.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 5.000000 4.000000 4.000000 28.19411 10.00000 12.00000 
160.0000 4.000000 4.000000 5.000000 5.000000 5.000000 5.000000 6.000000 4.000000 5.000000 5.000000 24.16016 13.00000 11.00000 
161.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 3.000000 3.000000 18.82421 9.000000 10.00000 
162.0000 3.000000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 3.000000 3.000000 4.000000 18.28284 7.000000 12.00000 
163.0000 7.000000 5.000000 6.000000 6.000000 5.000000 7.000000 7.000000 6.000000 5.000000 7.000000 27.27325 11.00000 -99.0000 
164.0000 5.000000 4.000000 6.000000 4.000000 4.000000 6.000000 5.000000 4.000000 5.000000 4.000000 22.50741 5.000000 13.00000 
165.0000 5.000000 4.000000 5.000000 4.000000 3.000000 4.000000 4.000000 4.000000 5.000000 3.000000 21.92996 11.00000 12.00000 
166.0000 3.000000 3.000000 3.000000 4.000000 3.000000 4.000000 4.000000 3.000000 3.000000 3.000000 21.30242 11.00000 8.000000 
167.0000 5.000000 4.000000 4.000000 4.000000 4.000000 5.000000 5.000000 5.000000 3.000000 5.000000 20.26813 9.000000 13.00000 
168.0000 3.000000 4.000000 -99.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 18.60149 8.000000 13.00000 
169.0000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 3.000000 3.000000 3.000000 3.000000 23.64345 7.000000 11.00000 
170.0000 5.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 4.000000 4.000000 5.000000 16.96586 11.00000 14.00000 
171.0000 3.000000 2.000000 3.000000 4.000000 3.000000 3.000000 3.000000 3.000000 4.000000 4.000000 22.10961 8.000000 8.000000 
172.0000 3.000000 3.000000 2.000000 3.000000 3.000000 2.000000 3.000000 2.000000 3.000000 2.000000 19.41813 8.000000 -99.0000 
173.0000 4.000000 5.000000 4.000000 4.000000 5.000000 4.000000 3.000000 4.000000 5.000000 7.000000 24.87519 11.00000 14.00000 
174.0000 5.000000 4.000000 4.000000 4.000000 4.000000 3.000000 5.000000 3.000000 4.000000 -99.0000 24.86619 10.00000 14.00000 
175.0000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 3.000000 -99.0000 24.67310 10.00000 12.00000 
176.0000 5.000000 4.000000 4.000000 4.000000 5.000000 5.000000 4.000000 4.000000 -99.0000 4.000000 24.50915 11.00000 -99.0000 
177.0000 5.000000 5.000000 4.000000 4.000000 3.000000 4.000000 5.000000 4.000000 3.000000 3.000000 -99.0000 9.000000 10.00000 
178.0000 -99.0000 3.000000 4.000000 4.000000 4.000000 4.000000 5.000000 4.000000 4.000000 4.000000 26.00668 6.000000 -99.0000 
179.0000 7.000000 6.000000 7.000000 7.000000 7.000000 7.000000 5.000000 7.000000 7.000000 7.000000 25.84411 9.000000 18.00000 
180.0000 4.000000 3.000000 4.000000 5.000000 4.000000 4.000000 4.000000 5.000000 3.000000 4.000000 22.74825 10.00000 12.00000 
181.0000 4.000000 -99.0000 4.000000 4.000000 4.000000 4.000000 4.000000 4.000000 3.000000 4.000000 22.06466 9.000000 10.00000 
182.0000 3.000000 4.000000 3.000000 3.000000 -99.0000 3.000000 4.000000 5.000000 -99.0000 3.000000 24.47895 -99.0000 15.00000 
183.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 20.91971 8.000000 13.00000 
184.0000 4.000000 4.000000 5.000000 5.000000 4.000000 5.000000 3.000000 4.000000 4.000000 4.000000 22.51798 7.000000 11.00000 
185.0000 3.000000 2.000000 3.000000 4.000000 3.000000 3.000000 4.000000 3.000000 2.000000 -99.0000 20.32475 9.000000 12.00000 
186.0000 5.000000 5.000000 4.000000 5.000000 5.000000 7.000000 4.000000 7.000000 5.000000 5.000000 23.67049 14.00000 20.00000 
187.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 3.000000 3.000000 18.91867 10.00000 -99.0000 
188.0000 3.000000 4.000000 3.000000 2.000000 3.000000 4.000000 4.000000 3.000000 3.000000 3.000000 20.28986 7.000000 10.00000 
189.0000 -99.0000 4.000000 4.000000 5.000000 -99.0000 4.000000 -99.0000 6.000000 6.000000 5.000000 16.64158 10.00000 17.00000 
190.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 4.000000 5.000000 5.000000 22.78286 10.00000 16.00000 
191.0000 4.000000 3.000000 4.000000 4.000000 3.000000 4.000000 4.000000 4.000000 4.000000 4.000000 22.89828 8.000000 12.00000 
192.0000 -99.0000 6.000000 4.000000 3.000000 4.000000 4.000000 5.000000 4.000000 5.000000 5.000000 26.61987 7.000000 -99.0000 
193.0000 4.000000 4.000000 5.000000 3.000000 5.000000 4.000000 -99.0000 3.000000 5.000000 4.000000 21.84464 11.00000 15.00000 
194.0000 6.000000 6.000000 -99.0000 4.000000 -99.0000 4.000000 5.000000 5.000000 6.000000 7.000000 22.31293 -99.0000 14.00000 
195.0000 3.000000 3.000000 3.000000 3.000000 3.000000 3.000000 4.000000 2.000000 3.000000 3.000000 21.37027 8.000000 5.000000 
